date,portfolio_value
2017-05-05,121037.55820416262
2017-05-08,121581.23352001955
2017-05-09,123048.08441113283
2017-05-10,124487.39336346438
2017-05-11,124570.94243573
2017-05-12,123859.31870300295
2017-05-15,124651.06513244631
2017-05-16,125485.60318786623
2017-05-17,124420.04344970705
2017-05-18,121953.06322509768
2017-05-19,121150.68732482912
2017-05-22,120429.57531005862
2017-05-23,119156.89769775393
2017-05-24,117165.46402770998
2017-05-25,118809.98516113283
2017-05-26,120870.27298767092
2017-05-29,118346.97612792971
2017-05-30,118746.56299621584
2017-05-31,120046.37154418947
2017-06-01,119366.49073059084
2017-06-02,119494.15488464358
2017-06-05,124138.95441467287
2017-06-06,122447.53009826662
2017-06-07,123175.33852416994
2017-06-08,122500.3967669678
2017-06-09,122932.63723022463
2017-06-12,121161.97713500979
2017-06-13,121822.76061279299
2017-06-14,122696.89588195803
2017-06-15,122625.28456909182
2017-06-16,123181.81269104006
2017-06-19,122765.31119567873
2017-06-20,123833.58812744143
2017-06-21,123817.46059448244
2017-06-22,123581.40993530276
2017-06-23,121656.3762438965
2017-06-27,120873.20041687014
2017-06-28,120454.71300537112
2017-06-29,120667.04875976565
2017-06-30,122544.41376214602
2017-07-03,123435.41606622317
2017-07-04,124108.76331048587
2017-07-05,124274.14167153934
2017-07-06,124347.34684121708
2017-07-07,124141.11074433138
2017-07-10,125034.11690125277
2017-07-11,124029.51884827425
2017-07-12,124590.2668704529
2017-07-13,125092.94994540408
2017-07-14,124736.91488070681
2017-07-17,126220.21573062136
2017-07-18,125728.60888858035
2017-07-19,126386.57302661135
2017-07-20,126854.28248019412
2017-07-21,126756.75132229617
2017-07-24,126886.29023220828
2017-07-25,127430.89606007769
2017-07-26,128585.00485142901
2017-07-27,127239.855040638
2017-07-28,130520.30091389849
2017-07-31,132450.86225041584
2017-08-01,130141.18778142169
2017-08-02,130281.63123425677
2017-08-03,129152.46842869952
2017-08-04,132077.9185133858
2017-08-07,132454.39184102253
2017-08-08,131418.67215989687
2017-08-09,130864.43709825136
2017-08-10,127401.60151361086
2017-08-11,125729.43038588717
2017-08-14,129184.38512277987
2017-08-16,130881.21194132236
2017-08-17,130900.05785044101
2017-08-18,131059.92084940341
2017-08-21,129552.68380030063
2017-08-22,128899.02877481845
2017-08-23,129303.10477884677
2017-08-24,129428.01674326327
2017-08-28,131830.1912618485
2017-08-29,130822.0856214371
2017-08-30,133590.9065137711
2017-08-31,134321.61734445958
2017-09-01,134587.76263652518
2017-09-04,133585.26154043296
2017-09-05,136501.44560529807
2017-09-06,136849.3162450991
2017-09-07,136678.26703168967
2017-09-08,136448.86641409018
2017-09-11,138330.68693639853
2017-09-12,138897.6193762026
2017-09-13,136275.09250166037
2017-09-14,136372.79041292288
2017-09-15,136826.0917730532
2017-09-18,138859.66746713736
2017-09-19,138695.49755956748
2017-09-20,137902.35814478018
2017-09-21,137478.50261499503
2017-09-22,133951.75179769614
2017-09-25,132955.3636837206
2017-09-26,134326.87939359763
2017-09-27,131950.23223688224
2017-09-28,131437.3040504656
2017-09-29,133279.54238226035
2017-10-03,135275.2413731461
2017-10-04,135012.2070485001
2017-10-05,135339.40127762608
2017-10-06,136718.0247399216
2017-10-09,136709.4869286423
2017-10-10,137760.608693779
2017-10-11,136254.7762658005
2017-10-12,138334.0523278122
2017-10-13,139496.85359734346
2017-10-16,139683.63559502413
2017-10-17,140681.1643578415
2017-10-18,139748.0333763962
2017-10-19,139160.2296654587
2017-10-23,140360.57295769503
2017-10-24,141249.20178765108
2017-10-25,138516.9778496628
2017-10-26,138980.02629204563
2017-10-27,138401.2114727097
2017-10-30,142422.5610820847
2017-10-31,141869.99763603977
2017-11-01,143316.09210320286
2017-11-02,142447.4067699509
2017-11-03,142972.63357659153
2017-11-06,148520.99670525364
2017-11-07,145797.2339183884
2017-11-08,143813.4487468796
2017-11-09,145534.64108391575
2017-11-10,145225.94998284153
2017-11-13,143088.9511272507
2017-11-14,143025.41929741672
2017-11-15,141851.76812859348
2017-11-16,143898.4912786179
2017-11-17,145671.97116753392
2017-11-20,145989.46139266208
2017-11-21,147331.4949925156
2017-11-22,147545.34791304782
2017-11-23,147220.01043441013
2017-11-24,148954.3674595566
2017-11-27,149334.3772556992
2017-11-28,148869.38236739353
2017-11-29,148291.04351546481
2017-11-30,147953.8493321152
2017-12-01,146068.22152449802
2017-12-04,145947.95615853122
2017-12-05,144903.3158539658
2017-12-06,142829.4997043076
2017-12-07,144089.9018954697
2017-12-08,145379.41842073825
2017-12-11,145707.3162173691
2017-12-12,145587.5105685654
2017-12-13,144967.81771273044
2017-12-14,144935.8872873154
2017-12-15,145860.96800630953
2017-12-18,145990.4252359238
2017-12-19,147665.54517000582
2017-12-20,147694.23724001314
2017-12-21,148599.75072115328
2017-12-22,148678.65270632174
2017-12-26,149090.8306875134
2017-12-27,148334.74199389463
2017-12-28,150334.17586993222
2017-12-29,151525.76104067807
2018-01-01,150919.28559588437
2018-01-02,150221.68544100766
2018-01-03,152432.1348771954
2018-01-04,155278.51313113217
2018-01-05,156023.1262407208
2018-01-08,156902.20704173093
2018-01-09,156614.2211866284
2018-01-10,155965.7666578198
2018-01-11,155154.03219508176
2018-01-12,155143.67618845945
2018-01-15,154847.15174387937
2018-01-16,151501.4797449017
2018-01-17,152975.38444422727
2018-01-18,150725.71562479978
2018-01-19,153006.58545969968
2018-01-22,154696.29348467832
2018-01-23,155941.04300402646
2018-01-24,154064.89154648402
2018-01-25,153296.09725784877
2018-01-29,152490.71172546962
2018-01-30,150603.29189514735
2018-01-31,149697.43645310024
2018-02-01,147387.3098356686
2018-02-02,143271.87174093822
2018-02-05,140742.21071493725
2018-02-06,138584.62865587047
2018-02-07,139104.61859218794
2018-02-08,140581.86297695356
2018-02-09,139921.05790166667
2018-02-12,140804.63263730815
2018-02-14,141162.0730452767
2018-02-15,140969.52201988606
2018-02-16,139834.65805199055
2018-02-19,140318.58746483235
2018-02-20,140275.03564506918
2018-02-21,140170.12506157308
2018-02-22,140205.90626579672
2018-02-23,140529.14537102132
2018-02-26,140539.0149846688
2018-02-27,140630.2809911385
2018-02-28,140573.7550664559
2018-03-01,140330.68287480553
2018-03-05,139747.30781377037
2018-03-06,139449.51316655357
2018-03-07,139106.85230839928
2018-03-08,139608.43198979576
2018-03-09,139769.2272626229
2018-03-12,139888.3034344979
2018-03-13,139997.66816533287
2018-03-14,139954.24311650475
2018-03-15,140684.72694218834
2018-03-16,140346.090681202
2018-03-19,140263.85302556236
2018-03-20,139916.4141978341
2018-03-21,140047.49461165245
2018-03-22,140091.56454268273
2018-03-23,139769.51385298546
2018-03-26,139781.9439219552
2018-03-27,140019.24461165245
2018-03-28,139847.8539688302
2018-04-02,139505.65468904504
2018-04-03,139591.20540925988
2018-04-04,139331.6039688302
2018-04-05,139394.59137444122
2018-04-06,139598.36685280426
2018-04-09,139834.44968694888
2018-04-10,140179.80040640078
2018-04-11,141542.39045232974
2018-04-12,140721.71139835176
2018-04-13,140654.54123615084
2018-04-16,140114.47952388585
2018-04-17,139964.0099689847
2018-04-18,140252.13129161653
2018-04-19,142425.06899704944
2018-04-20,142150.95471273243
2018-04-23,141118.78813825428
2018-04-24,137341.01218496144
2018-04-25,135926.1141975957
2018-04-26,137210.7773617345
2018-04-27,137978.25224386036
2018-04-30,138878.3785236913
2018-05-02,136980.65365682423
2018-05-03,137140.58743177235
2018-05-04,136887.08789907277
2018-05-07,137759.75044658862
2018-05-08,137073.03953769885
2018-05-09,136949.55149486742
2018-05-10,136417.5353987523
2018-05-11,136690.29036548815
2018-05-14,135958.17612674914
2018-05-15,135161.4601595708
2018-05-16,135659.26074817858
2018-05-17,135566.43596866808
2018-05-18,133760.36560466967
2018-05-21,133496.91131809435
2018-05-22,133963.8902552434
2018-05-23,132980.67646871388
2018-05-24,133403.55146871388
2018-05-25,134910.58237348378
2018-05-28,135169.1167820531
2018-05-29,134537.2432176076
2018-05-30,134434.19391646015
2018-05-31,134566.73771945393
2018-06-01,134566.73771945393
2018-06-04,134566.73771945393
2018-06-05,134557.01696945395
2018-06-06,135030.86673141684
2018-06-07,135140.06744552817
2018-06-08,134874.86673141684
2018-06-11,134876.81744552817
2018-06-12,135145.91720749106
2018-06-13,134929.46649337973
2018-06-14,134872.91720749106
2018-06-15,134709.7482874471
2018-06-18,134458.0484888631
2018-06-19,134360.82248788656
2018-06-20,134349.42206674398
2018-06-21,133870.53126242268
2018-06-22,134783.29967978108
2018-06-25,133499.92985251057
2018-06-26,133070.36408566489
2018-06-27,132715.9466357137
2018-06-28,133699.7906892568
2018-06-29,133394.57425859274
2018-07-02,133337.74770195212
2018-07-03,133721.5517180654
2018-07-04,132637.6445619985
2018-07-05,131770.22341942036
2018-07-06,129955.20266746725
2018-07-09,130796.88383934225
2018-07-10,131012.34221336569
2018-07-11,130662.24199363912
2018-07-12,131306.22246238912
2018-07-13,130785.91441551413
2018-07-16,127690.184679186
2018-07-17,128376.4124970571
2018-07-18,127507.03514720358
2018-07-19,126853.30309761252
2018-07-20,127870.66369331564
2018-07-23,129840.50799296012
2018-07-24,131857.20354578603
2018-07-25,130905.39699671378
2018-07-26,132010.57872239128
2018-07-27,132086.545024027
2018-07-30,133516.09690464224
2018-07-31,133062.25927993216
2018-08-01,132966.37304374136
2018-08-02,132995.36213752188
2018-08-03,133268.32284614004
2018-08-06,133445.51580497183
2018-08-07,132945.03952094473
2018-08-08,134556.69196006216
2018-08-09,135734.53072806753
2018-08-10,135787.98067733206
2018-08-13,135037.75206252493
2018-08-14,137018.1544011442
2018-08-16,135306.1683657972
2018-08-17,137288.6613705961
2018-08-20,138523.35385831277
2018-08-21,139052.7463906614
2018-08-23,138806.6126874296
2018-08-24,138099.0814030973
2018-08-27,139886.45674451272
2018-08-28,140855.14404233376
2018-08-29,140494.66334851662
2018-08-30,140930.86271031777
2018-08-31,141764.1229756681
2018-09-03,139008.79819615762
2018-09-04,135745.67451604287
2018-09-05,134472.09533437173
2018-09-06,136313.59471451392
2018-09-07,138165.02475487342
2018-09-10,135272.33484779944
2018-09-11,133243.54409157386
2018-09-12,133486.88014542212
2018-09-14,136986.87669502845
2018-09-17,134876.0368490049
2018-09-18,132277.1612062284
2018-09-19,131461.38984634986
2018-09-21,130737.73001053443
2018-09-24,129406.77294896808
2018-09-25,131057.12499974933
2018-09-26,131289.84985326495
2018-09-27,130037.24914525714
2018-09-28,128623.37499974933
2018-10-01,127363.9214137508
2018-10-03,127349.58072405352
2018-10-04,126745.75671892657
2018-10-05,126545.07935369218
2018-10-08,126545.07935369218
2018-10-09,126545.07935369218
2018-10-10,126545.07935369218
2018-10-11,126545.07935369218
2018-10-12,126545.07935369218
2018-10-15,126545.07935369218
2018-10-16,126545.07935369218
2018-10-17,126545.07935369218
2018-10-19,126545.07935369218
2018-10-22,126545.07935369218
2018-10-23,126545.07935369218
2018-10-24,126545.07935369218
2018-10-25,126545.07935369218
2018-10-26,126545.07935369218
2018-10-29,126545.07935369218
2018-10-30,126545.07935369218
2018-10-31,126545.07935369218
2018-11-01,126545.07935369218
2018-11-02,126545.07935369218
2018-11-05,126545.07935369218
2018-11-06,126545.07935369218
2018-11-07,126545.07935369218
2018-11-09,126545.07935369218
2018-11-12,126545.07935369218
2018-11-13,126545.07935369218
2018-11-14,126545.07935369218
2018-11-15,126545.07935369218
2018-11-16,126545.07935369218
2018-11-19,126515.27719393266
2018-11-20,126469.97679796709
2018-11-21,126450.26660642732
2018-11-22,126450.26660642732
2018-11-26,126450.26660642732
2018-11-27,126450.26660642732
2018-11-28,126450.26660642732
2018-11-29,126437.09400608552
2018-11-30,126322.29383518708
2018-12-03,125710.51342014803
2018-12-04,125300.45873264803
2018-12-05,124223.1924980594
2018-12-06,123009.79970301547
2018-12-07,122939.9434933597
2018-12-10,122939.9434933597
2018-12-11,122939.9434933597
2018-12-12,122939.9434933597
2018-12-13,122939.9434933597
2018-12-14,122927.53549317659
2018-12-17,123163.78549317659
2018-12-18,123100.03549317659
2018-12-19,123076.78567628206
2018-12-20,122909.53531007112
2018-12-21,122557.03531007112
2018-12-24,122557.78512696565
2018-12-26,122537.50531007112
2018-12-27,122537.50531007112
2018-12-28,122537.50531007112
2018-12-31,122537.50531007112
2019-01-01,122537.50531007112
2019-01-02,122537.50531007112
2019-01-03,122537.50531007112
2019-01-04,122537.50531007112
2019-01-07,122537.50531007112
2019-01-08,122537.50531007112
2019-01-09,122537.50531007112
2019-01-10,122537.50531007112
2019-01-11,122524.77172710717
2019-01-14,122462.52188541711
2019-01-15,122268.85500767053
2019-01-16,122089.02204372705
2019-01-17,121853.85500767053
2019-01-18,121736.27188541711
2019-01-21,121800.3336832744
2019-01-22,121800.3336832744
2019-01-23,121800.3336832744
2019-01-24,121800.3336832744
2019-01-25,121800.3336832744
2019-01-28,121800.3336832744
2019-01-29,121800.3336832744
2019-01-30,121800.3336832744
2019-01-31,121800.3336832744
2019-02-01,121800.3336832744
2019-02-04,121788.53123979295
2019-02-05,121633.77159623826
2019-02-06,121527.88335160936
2019-02-07,121342.83615483202
2019-02-08,120775.61606205859
2019-02-11,120071.69541801563
2019-02-12,120352.9362662212
2019-02-14,121011.88682774463
2019-02-15,120924.48289708057
2019-02-18,120729.69931956593
2019-02-19,120729.69931956593
2019-02-20,120729.69931956593
2019-02-21,120729.69931956593
2019-02-22,120729.69931956593
2019-02-25,120729.69931956593
2019-02-26,120729.69931956593
2019-02-27,120729.69931956593
2019-02-28,120729.69931956593
2019-03-01,120729.69931956593
2019-03-05,120724.39778175417
2019-03-06,121044.62474908892
2019-03-07,120283.42972578875
2019-03-08,120141.9561165511
2019-03-11,122180.95861788242
2019-03-12,122133.0018455741
2019-03-13,121465.817641648
2019-03-14,119961.21518936986
2019-03-15,121216.22734776374
2019-03-18,121186.03551712864
2019-03-19,120387.0437048995
2019-03-20,118679.6703385436
2019-03-22,116974.67946329946
2019-03-25,115740.15057412023
2019-03-26,117132.43115797872
2019-03-27,119003.80212202901
2019-03-28,120598.0728422057
2019-04-01,120410.97442778462
2019-04-02,119846.26680166835
2019-04-03,120106.64394552821
2019-04-04,119791.73053915614
2019-04-05,121274.44801886195
2019-04-08,120817.51175863856
2019-04-09,120079.2473314535
2019-04-10,118237.82356054896
2019-04-11,118579.98496039027
2019-04-12,119482.4877069723
2019-04-15,121035.05675299281
2019-04-16,120812.25638373011
2019-04-18,119095.63870413415
2019-04-22,115404.01178152674
2019-04-23,114348.04410727137
2019-04-24,115452.28275091761
2019-04-25,113712.22674734706
2019-04-26,113373.31707174891
2019-04-30,110306.64257605189
2019-05-02,109829.96965201014
2019-05-03,109216.08278415125
2019-05-06,108380.5691106283
2019-05-07,108635.74907681101
2019-05-08,108635.74907681101
2019-05-09,108635.74907681101
2019-05-10,108635.74907681101
2019-05-13,108635.74907681101
2019-05-14,108635.74907681101
2019-05-15,108635.74907681101
2019-05-16,108635.74907681101
2019-05-17,108635.74907681101
2019-05-20,108635.74907681101
2019-05-21,108635.74907681101
2019-05-22,108635.74907681101
2019-05-23,108621.65407650585
2019-05-24,109023.65389340038
2019-05-27,109223.69306698436
2019-05-28,107834.84570153637
2019-05-29,107127.26423486156
2019-05-30,107139.90365441723
2019-05-31,106100.92651597805
2019-06-03,109313.77288012143
2019-06-04,107632.46531443234
2019-06-06,106753.4380164587
2019-06-07,106026.17677836056
2019-06-10,105091.09537653561
2019-06-11,106408.64923865719
2019-06-12,105604.99370200558
2019-06-13,104782.92232139035
2019-06-14,104213.50090606137
2019-06-17,103069.60687262936
2019-06-18,103495.96573836727
2019-06-19,102234.90868564816
2019-06-20,103990.80827900143
2019-06-21,103060.39014362545
2019-06-24,102675.50644802304
2019-06-25,102896.32981991024
2019-06-26,103110.55554319211
2019-06-27,102984.7876350958
2019-06-28,102788.39347577878
2019-07-01,103391.76450277158
2019-07-02,103561.8957550604
2019-07-03,103794.08111692258
2019-07-04,103721.98372007199
2019-07-05,102917.17075849362
2019-07-08,101879.52622342893
2019-07-09,102362.25578809567
2019-07-10,102365.1213516638
2019-07-11,102201.81274837705
2019-07-12,102400.4496178076
2019-07-15,102399.99010509702
2019-07-16,102514.36468357297
2019-07-17,102394.44491428586
2019-07-18,102314.31522793027
2019-07-19,102267.75150883695
2019-07-22,102268.54759610197
2019-07-23,102314.36404240629
2019-07-24,102163.46876156828
2019-07-25,102155.41394968625
2019-07-26,102155.41394968625
2019-07-29,102155.41394968625
2019-07-30,102155.41394968625
2019-07-31,102155.41394968625
2019-08-01,102155.41394968625
2019-08-02,102155.41394968625
2019-08-05,102155.41394968625
2019-08-06,102155.41394968625
2019-08-07,102155.41394968625
2019-08-08,102155.41394968625
2019-08-09,102155.41394968625
2019-08-13,102155.41394968625
2019-08-14,102155.41394968625
2019-08-16,102155.41394968625
2019-08-19,102155.41394968625
2019-08-20,102155.41394968625
2019-08-21,102155.41394968625
2019-08-22,102155.41394968625
2019-08-23,102155.41394968625
2019-08-26,102155.41394968625
2019-08-27,102155.41394968625
2019-08-28,102155.41394968625
2019-08-29,102155.41394968625
2019-08-30,102155.41394968625
2019-09-03,102155.41394968625
2019-09-04,102155.41394968625
2019-09-05,102155.41394968625
2019-09-06,102155.41394968625
2019-09-09,102155.41394968625
2019-09-11,102155.41394968625
2019-09-12,102155.41394968625
2019-09-13,102155.41394968625
2019-09-16,102155.41394968625
2019-09-17,102155.41394968625
2019-09-18,102155.41394968625
2019-09-19,102155.41394968625
2019-09-20,102155.41394968625
2019-09-23,102138.1963000891
2019-09-24,101721.18622800658
2019-09-25,100957.01458255982
2019-09-26,102756.38259784912
2019-09-27,102970.67990772461
2019-09-30,102746.29889148925
2019-10-01,102245.37045139525
2019-10-03,102497.47353977416
2019-10-04,101396.91673130248
2019-10-07,101206.65820324159
2019-10-09,101206.65820324159
2019-10-10,101206.65820324159
2019-10-11,101206.65820324159
2019-10-14,101206.65820324159
2019-10-15,101206.65820324159
2019-10-16,101206.65820324159
2019-10-17,101206.65820324159
2019-10-18,101206.65820324159
2019-10-22,101206.65820324159
2019-10-23,101206.65820324159
2019-10-24,101206.65820324159
2019-10-25,101206.65820324159
2019-10-27,101199.28640311646
2019-10-29,101246.43615287232
2019-10-30,101237.3923028052
2019-10-31,101520.3410943091
2019-11-01,100759.94071894289
2019-11-04,100677.00923064638
2019-11-05,100799.48269462038
2019-11-06,100851.39680289675
2019-11-07,101091.43780326296
2019-11-08,100494.39051627566
2019-11-11,100529.96609305788
2019-11-13,100930.09280204226
2019-11-14,101375.30624961306
2019-11-15,101160.65611075808
2019-11-18,101467.28802298952
2019-11-19,100905.65157889773
2019-11-20,100657.80208396364
2019-11-21,100565.40785026003
2019-11-22,100175.3710536902
2019-11-25,100679.87541140962
2019-11-26,100154.6653436606
2019-11-27,99966.6854318564
2019-11-28,100676.50534762788
2019-11-29,100803.79482211519
2019-12-02,100860.36408297945
2019-12-03,99716.17383441988
2019-12-04,99896.9536729819
2019-12-05,99644.14349994723
2019-12-06,99315.17329273287
2019-12-09,99460.49332294527
2019-12-10,99517.58379993502
2019-12-11,99655.26376209322
2019-12-12,99871.3334032065
2019-12-13,99962.28394947115
2019-12-16,99836.41394672457
2019-12-17,99938.69708258883
2019-12-18,100862.96863562838
2019-12-19,101610.83827979342
2019-12-20,101248.16785437838
2019-12-23,101245.38846595064
2019-12-24,101073.17950446383
2019-12-26,101423.58796698824
2019-12-27,101845.77042395846
2019-12-30,100514.38042456881
2019-12-31,99564.8581085898
2020-01-01,99868.30937964693
2020-01-02,100142.9870148398
2020-01-03,100440.05029303805
2020-01-06,97762.65982825533
2020-01-07,99208.72901160494
2020-01-08,99444.17031104342
2020-01-09,101441.30042273775
2020-01-10,101244.45714576021
2020-01-13,102920.29971320406
2020-01-14,103391.69869239107
2020-01-15,103885.01012427584
2020-01-16,104090.64000708834
2020-01-17,105464.73012549654
2020-01-20,103011.68941504732
2020-01-21,101640.45836646334
2020-01-22,101699.2878113486
2020-01-23,102596.93742377535
2020-01-24,103691.93821723238
2020-01-27,103464.33847815768
2020-01-28,102452.54723365084
2020-01-29,104043.78973395601
2020-01-30,106396.45024878756
2020-01-31,108750.70687110201
2020-02-03,108434.0256653525
2020-02-04,109577.81971747652
2020-02-05,113477.45568091646
2020-02-06,114903.13144690768
2020-02-07,114758.83702857271
2020-02-10,120742.39545447603
2020-02-11,117790.78846747652
2020-02-12,120677.85577399508
2020-02-13,122505.86559302584
2020-02-14,118006.8621521689
2020-02-17,115862.92784125582
2020-02-18,116606.45585639254
2020-02-19,118651.83911139742
2020-02-20,121050.18617011324
2020-02-24,117984.0468573691
2020-02-25,115635.16987471835
2020-02-26,116086.95763259189
2020-02-27,115732.29482988041
2020-02-28,115732.29482988041
2020-03-02,115732.29482988041
2020-03-03,115732.29482988041
2020-03-04,115732.29482988041
2020-03-05,115732.29482988041
2020-03-06,115732.29482988041
2020-03-09,115732.29482988041
2020-03-11,115732.29482988041
2020-03-12,115732.29482988041
2020-03-13,115732.29482988041
2020-03-16,115732.29482988041
2020-03-17,115732.29482988041
2020-03-18,115732.29482988041
2020-03-19,115732.29482988041
2020-03-20,115732.29482988041
2020-03-23,115732.29482988041
2020-03-24,115732.29482988041
2020-03-25,115732.29482988041
2020-03-26,115732.29482988041
2020-03-27,115732.29482988041
2020-03-30,115732.29482988041
2020-03-31,115732.29482988041
2020-04-01,115732.29482988041
2020-04-03,115732.29482988041
2020-04-07,115732.29482988041
2020-04-08,115732.29482988041
2020-04-09,115732.29482988041
2020-04-13,115732.29482988041
2020-04-15,115732.29482988041
2020-04-16,115732.29482988041
2020-04-17,115732.29482988041
2020-04-20,115732.29482988041
2020-04-21,115732.29482988041
2020-04-22,115732.29482988041
2020-04-23,115732.29482988041
2020-04-24,115732.29482988041
2020-04-27,115732.29482988041
2020-04-28,115732.29482988041
2020-04-29,115732.29482988041
2020-04-30,115732.29482988041
2020-05-04,115732.29482988041
2020-05-05,115732.29482988041
2020-05-06,115732.29482988041
2020-05-07,115732.29482988041
2020-05-08,115732.29482988041
2020-05-11,115732.29482988041
2020-05-12,115732.29482988041
2020-05-13,115732.29482988041
2020-05-14,115732.29482988041
2020-05-15,115732.29482988041
2020-05-18,115732.29482988041
2020-05-19,115732.29482988041
2020-05-20,115732.29482988041
2020-05-21,115732.29482988041
2020-05-22,115732.29482988041
2020-05-26,115732.29482988041
2020-05-27,115732.29482988041
2020-05-28,115732.29482988041
2020-05-29,115732.29482988041
2020-06-01,115732.29482988041
2020-06-02,115732.29482988041
2020-06-03,115732.29482988041
2020-06-04,115732.29482988041
2020-06-05,115732.29482988041
2020-06-08,115732.29482988041
2020-06-09,115732.29482988041
2020-06-10,115732.29482988041
2020-06-11,115732.29482988041
2020-06-12,115732.29482988041
2020-06-15,115732.29482988041
2020-06-16,115732.29482988041
2020-06-17,115732.29482988041
2020-06-18,115732.29482988041
2020-06-19,115732.29482988041
2020-06-22,115732.29482988041
2020-06-23,115732.29482988041
2020-06-24,115732.29482988041
2020-06-25,115732.29482988041
2020-06-26,115732.29482988041
2020-06-29,115732.29482988041
2020-06-30,115732.29482988041
2020-07-01,115732.29482988041
2020-07-02,115732.29482988041
2020-07-03,115732.29482988041
2020-07-06,115732.29482988041
2020-07-07,115732.29482988041
2020-07-08,115732.29482988041
2020-07-09,115732.29482988041
2020-07-10,115732.29482988041
2020-07-13,115732.29482988041
2020-07-14,115732.29482988041
2020-07-15,115732.29482988041
2020-07-16,115732.29482988041
2020-07-17,115732.29482988041
2020-07-20,115732.29482988041
2020-07-21,115732.29482988041
2020-07-22,115732.29482988041
2020-07-23,115732.29482988041
2020-07-24,115732.29482988041
2020-07-27,115732.29482988041
2020-07-28,115732.29482988041
2020-07-29,115732.29482988041
2020-07-30,115732.29482988041
2020-07-31,115732.29482988041
2020-08-03,115732.29482988041
2020-08-04,115732.29482988041
2020-08-05,115732.29482988041
2020-08-06,115732.29482988041
2020-08-07,115732.29482988041
2020-08-10,115732.29482988041
2020-08-11,115732.29482988041
2020-08-12,115732.29482988041
2020-08-13,115732.29482988041
2020-08-14,115732.29482988041
2020-08-17,115732.29482988041
2020-08-18,115732.29482988041
2020-08-19,115732.29482988041
2020-08-20,115732.29482988041
2020-08-21,115732.29482988041
2020-08-24,115732.29482988041
2020-08-25,115732.29482988041
2020-08-26,115732.29482988041
2020-08-27,115732.29482988041
2020-08-28,115732.29482988041
2020-08-31,115732.29482988041
2020-09-01,115732.29482988041
2020-09-02,115732.29482988041
2020-09-03,115732.29482988041
2020-09-04,115732.29482988041
2020-09-07,115732.29482988041
2020-09-08,115741.23382988041
2020-09-09,115753.08392753666
2020-09-10,115832.98382988041
2020-09-11,115829.0683298804
2020-09-14,115829.0683298804
2020-09-15,115829.0683298804
2020-09-16,115829.0683298804
2020-09-17,115829.0683298804
2020-09-18,115829.0683298804
2020-09-21,115825.36438276737
2020-09-22,115779.2089262244
2020-09-23,115772.90484983413
2020-09-24,115363.24102632492
2020-09-25,115832.44095174759
2020-09-28,116004.18762717025
2020-09-29,116004.18762717025
2020-09-30,116004.18762717025
2020-10-01,116004.18762717025
2020-10-05,116004.18762717025
2020-10-06,116004.18762717025
2020-10-07,116004.18762717025
2020-10-08,116004.18762717025
2020-10-09,116004.18762717025
2020-10-12,116004.18762717025
2020-10-13,116004.18762717025
2020-10-14,116004.18762717025
