symbol,entry_date,exit_date,entry_price,exit_price,shares,profit,profit_pct,hold_days,exit_reason,sector
TATACOMM_NS,2019-02-26,2019-05-10,324.32440185546875,316.5226745605469,18,-244.24831768798776,-4.146563151119972,73,SELL: EMA bearish crossover — EMA20=323.39 crossed below EMA50=323.42,Others
PIDILITIND_NS,2019-03-01,2019-05-16,553.1126098632812,557.8018188476562,11,-58.39922961425691,-0.951282937193223,76,SELL: EMA bearish crossover — EMA20=575.41 crossed below EMA50=576.36,Chemicals
HAVELLS_NS,2018-11-06,2019-05-30,618.101318359375,687.7445068359375,9,521.0151844482425,9.282330658751384,205,SELL: EMA bearish crossover — EMA20=706.73 crossed below EMA50=707.74,Consumer Durables
BAJAJ-AUTO_NS,2019-02-11,2019-06-17,2335.885498046875,2321.642333984375,2,-112.32182910156189,-2.382821196686242,126,SELL: EMA bearish crossover — EMA20=2420.30 crossed below EMA50=2423.16,Auto
RELIANCE_NS,2019-05-21,2019-06-19,595.7874145507812,568.0169067382812,10,-382.44746704101544,-6.36193602798608,29,SELL: EMA bearish crossover — EMA20=584.16 crossed below EMA50=584.97,Energy
PIDILITIND_NS,2019-05-22,2019-07-09,585.7196655273438,569.355712890625,10,-267.59631042480396,-4.527924213636854,48,SELL: EMA bearish crossover — EMA20=590.51 crossed below EMA50=591.33,Chemicals
ICICIGI_NS,2018-10-31,2019-07-15,771.0474853515625,1033.5694580078125,7,1723.96294116211,31.656113507752465,257,SELL: EMA bearish crossover — EMA20=1056.96 crossed below EMA50=1058.06,Others
CHOLAFIN_NS,2019-05-21,2019-07-17,278.2065734863281,270.71002197265625,22,-273.6096192016603,-4.430473337060142,57,SELL: EMA bearish crossover — EMA20=276.71 crossed below EMA50=277.03,Financial Services
TCS_NS,2019-01-31,2019-07-19,1678.3009033203125,1748.7525634765625,3,118.82453686523513,2.3389658500752697,169,SELL: EMA bearish crossover — EMA20=1808.09 crossed below EMA50=1810.89,IT
UPL_NS,2018-11-05,2019-07-25,450.0240783691406,567.4955444335938,13,1408.0792629699708,23.85375931519452,262,SELL: EMA bearish crossover — EMA20=600.65 crossed below EMA50=601.77,Chemicals
MUTHOOTFIN_NS,2018-11-06,2019-07-26,392.3481140136719,532.0962524414062,15,1971.4220869445808,33.19904746520527,262,SELL: EMA bearish crossover — EMA20=552.16 crossed below EMA50=552.61,Financial Services
