date,portfolio_value
2023-01-19,179161.3399601084
2023-01-20,177116.78001595556
2023-01-23,176864.17616523991
2023-01-24,177261.2160746027
2023-01-25,176548.75600685368
2023-01-27,174683.66946177924
2023-01-30,174452.50415187323
2023-01-31,175970.6202274729
2023-02-01,174555.32770122777
2023-02-02,175149.46527446996
2023-02-03,176658.2149387766
2023-02-06,177722.9462543894
2023-02-07,178751.4569736887
2023-02-08,175775.05474437962
2023-02-09,174297.27913250218
2023-02-10,175214.17296404514
2023-02-13,172552.31706041965
2023-02-14,169928.79234881076
2023-02-15,171494.75500292453
2023-02-16,173240.10766405734
2023-02-17,170627.9233130442
2023-02-20,169997.6298865305
2023-02-21,170180.01642980444
2023-02-22,169346.21507206975
2023-02-23,169321.3484796015
2023-02-24,169321.3484796015
2023-02-27,169321.3484796015
2023-02-28,169321.3484796015
2023-03-01,169321.3484796015
2023-03-02,169321.3484796015
2023-03-03,169321.3484796015
2023-03-06,169321.3484796015
2023-03-08,169304.58508018745
2023-03-09,169033.9859590937
2023-03-10,168751.68566612495
2023-03-13,168711.49916612494
2023-03-14,168711.49916612494
2023-03-15,168711.49916612494
2023-03-16,168711.49916612494
2023-03-17,168711.49916612494
2023-03-20,168711.49916612494
2023-03-21,168711.49916612494
2023-03-22,168711.49916612494
2023-03-23,168711.49916612494
2023-03-24,168711.49916612494
2023-03-27,168711.49916612494
2023-03-28,168711.49916612494
2023-03-29,168711.49916612494
2023-03-31,168711.49916612494
2023-04-03,168711.49916612494
2023-04-05,168694.65042399848
2023-04-06,168597.92038249457
2023-04-10,168446.57846354926
2023-04-11,168553.1699655024
2023-04-12,168457.77454191842
2023-04-13,168090.74277336372
2023-04-17,167711.04200090282
2023-04-18,168282.59402183787
2023-04-19,167094.4685208613
2023-04-20,164907.23697975412
2023-04-21,164685.57352760568
2023-04-24,164258.9552109553
2023-04-25,164627.26969459787
2023-04-26,164589.7130234553
2023-04-27,165804.00410011545
2023-04-28,167497.42776124825
2023-05-02,168428.4124719416
2023-05-03,168504.13595216622
2023-05-04,169211.77903480784
2023-05-05,169461.31168861644
2023-05-08,171390.12410133614
2023-05-09,172403.1093918635
2023-05-10,173380.7111985041
2023-05-11,172494.79036110177
2023-05-12,171734.59114235177
2023-05-15,172801.07191627755
2023-05-16,172589.85151832833
2023-05-17,171366.53621071114
2023-05-18,168472.4210373713
2023-05-19,168282.73762672677
2023-05-22,172515.39082496896
2023-05-23,174294.90687721505
2023-05-24,173389.8737351252
2023-05-25,174669.52626198067
2023-05-26,177652.50315260567
2023-05-29,178091.50040602364
2023-05-30,176907.59818434395
2023-05-31,177181.30381178536
2023-06-01,179165.21897291817
2023-06-02,179548.5498445002
2023-06-05,177579.195474383
2023-06-06,178287.33557545725
2023-06-07,180133.2826579768
2023-06-08,177992.3579753596
2023-06-09,176981.77911793772
2023-06-12,178196.94263112132
2023-06-13,180269.35339772288
2023-06-14,180525.98404347483
2023-06-15,183101.76819264475
2023-06-16,183830.81476246897
2023-06-19,183720.7188762385
2023-06-20,183534.0118449885
2023-06-21,182970.80444752757
2023-06-22,181489.4628947932
2023-06-23,179952.11697804515
2023-06-26,182517.37866627757
2023-06-27,183663.70764576975
2023-06-28,184622.6802409846
2023-06-30,185266.34979664866
2023-07-03,185204.26105153147
2023-07-04,184472.24185597483
2023-07-05,187516.45795094554
2023-07-06,188545.82928883616
2023-07-07,186529.6641887385
2023-07-10,185397.35510670725
2023-07-11,187200.34851491038
2023-07-12,188170.33740651194
2023-07-13,188283.78162037913
2023-07-14,191285.89743373363
2023-07-17,190206.14322230784
2023-07-18,188776.1844210383
2023-07-19,189316.36477992503
2023-07-20,190443.96481654613
2023-07-21,190645.4259371516
2023-07-24,190223.19375941722
2023-07-25,191158.92196986644
2023-07-26,190836.27212855784
2023-07-27,192749.91220424144
2023-07-28,193378.12466762034
2023-07-31,192982.1131319758
2023-08-01,191763.50332972972
2023-08-02,191709.71396205394
2023-08-03,190660.98733851878
2023-08-04,192117.03134486644
2023-08-07,194502.9637179133
2023-08-08,192858.31900355784
2023-08-09,191192.60790535226
2023-08-10,190895.904292071
2023-08-11,188499.5556592585
2023-08-14,187642.3411206843
2023-08-16,187168.88415046944
2023-08-17,186330.7029981257
