symbol,regime,sector,sector_bucket,entry_date,exit_date,entry_price,exit_price,shares,atr_at_entry,initial_stop,breakeven_hit,profit,profit_pct,hold_days,exit_reason,size_multiplier,deferred_exit,slippage_applied
SHREECEM.NS,S1,Construction Materials,Named Sector,2018-12-03,2018-12-07,16793.30078125,16062.2001953125,3,538.5526888683266,0.0,False,-2291.868260742187,-4.353525226879674,3,Macro Exit (OFF),1.0,False,False
JUBLFOOD.NS,S1,Consumer Services,Named Sector,2018-12-05,2018-12-07,264.7900085449219,260.82000732421875,25,9.241306010822845,0.0,False,-112.39028091430555,-1.4993017457566231,1,Macro Exit (OFF),1.0,False,False
GODREJCP.NS,S1,FMCG,Named Sector,2018-12-14,2018-12-26,827.2000122070312,802.0,15,27.036531896612633,0.0,False,-402.4381832885738,-3.0464230941916624,6,Macro Exit (OFF),1.0,False,False
BEL.NS,S1,Capital Goods,Named Sector,2019-01-11,2019-01-21,30.683332443237305,28.966665267944336,415,0.9826907759834863,0.0,False,-737.1716267967204,-5.594787262657082,5,S1 EMA Bearish Cross,1.0,False,False
INDHOTEL.NS,S1,Others,Others,2019-02-04,2019-02-12,140.50527954101562,132.0691375732422,84,4.821351396091771,0.0,False,-731.5321763305637,-6.004145890696441,5,S1 EMA Bearish Cross,1.0,False,False
PERSISTENT.NS,S1,IT,Named Sector,2019-02-07,2019-02-18,324.04998779296875,322.45001220703125,46,9.886187168241003,0.0,False,-103.33787695312276,-0.49374344891495664,5,Macro Exit (OFF),1.0,False,False
MPHASIS.NS,S1,IT,Named Sector,2019-02-07,2019-02-18,1022.9000244140624,1044.0,23,32.47805062156666,0.0,False,437.7607379150468,2.062760297422429,5,Macro Exit (OFF),1.0,False,False
BAJAJ-AUTO.NS,S1,Auto,Named Sector,2019-02-11,2019-02-18,2853.60009765625,2830.0,23,73.2687397014049,0.0,False,-673.5250483398268,-0.8270289055440351,3,Macro Exit (OFF),1.0,False,False
MOTHERSON.NS,S1,Auto,Named Sector,2019-03-07,2019-03-28,45.19005584716797,39.08366012573242,265,1.8869398013040446,0.0,False,-1640.5274009132372,-13.512697886648509,13,S1 Fixed Stop (15%),1.0,False,False
SUZLON.NS,S1,Capital Goods,Named Sector,2019-03-05,2019-04-02,6.840693950653076,5.692925930023193,775,0.5192369921994275,0.0,False,-899.2337713956822,-16.77853195756998,17,S1 Fixed Stop (15%),1.0,False,False
SHRIRAMFIN.NS,S1,Financial Services,Named Sector,2019-03-07,2019-05-03,239.5154724121093,213.6756286621093,157,7.468130596383299,0.0,False,-4128.006471618646,-10.788381848476192,34,S1 EMA Bearish Cross,1.0,False,False
LTF.NS,S1,Others,Others,2019-03-13,2019-05-06,134.9595489501953,117.51990509033205,264,4.235284138786183,0.0,False,-4670.720554870597,-12.922126663522782,31,S1 EMA Bearish Cross,1.0,False,False
ADANIPOWER.NS,S1,Power,Named Sector,2019-03-08,2019-05-07,10.0,8.600000381469727,428,0.6047234026637909,0.0,False,-607.1606368942257,-13.999996185302734,35,Macro Exit (OFF),1.0,False,False
BEL.NS,S1,Capital Goods,Named Sector,2019-03-11,2019-05-07,30.549999237060547,29.66666603088379,334,1.1083078580467465,0.0,False,-315.1456570625305,-2.8914344623131,34,Macro Exit (OFF),1.0,False,False
SAIL.NS,S1,Metals & Mining,Named Sector,2019-03-12,2019-05-07,55.0,55.75,261,2.0235899416589684,0.0,False,166.84425000000192,1.3636363636363635,33,Macro Exit (OFF),1.0,False,False
BANKINDIA.NS,S1,Others,Others,2019-06-03,2019-06-11,95.25,87.30000305175781,69,4.155144759706763,0.0,False,-561.1457396392816,-8.346453488968175,4,S1 EMA Bearish Cross,1.0,False,False
CANBK.NS,S1,Financial Services,Named Sector,2019-05-28,2019-06-19,56.150001525878906,52.400001525878906,68,2.3276475862757544,0.0,False,-262.38140020751916,-6.678539444512157,14,S1 EMA Bearish Cross,1.0,False,False
BANKBARODA.NS,S1,Financial Services,Named Sector,2019-05-23,2019-06-21,127.5500030517578,118.5999984741211,60,5.930368598504187,0.0,False,-551.769274749754,-7.016859555859776,19,S1 EMA Bearish Cross,1.0,False,False
HEROMOTOCO.NS,S1,Auto,Named Sector,2019-05-27,2019-06-26,2821.199951171875,2577.0,17,72.29566683442444,0.0,False,-4243.168569091795,-8.655889529221025,20,S1 EMA Bearish Cross,1.0,False,False
ADANIENT.NS,S1,Metals & Mining,Named Sector,2019-05-23,2019-07-10,161.0500030517578,142.0,40,8.870247540279982,0.0,False,-774.1221221923824,-11.828626321500641,32,S1 Fixed Stop (15%),1.0,False,False
INDIANB.NS,S1,Others,Others,2019-05-28,2019-07-10,275.29998779296875,243.1000061035156,23,11.025436371891786,0.0,False,-752.5227787170406,-11.696325142472656,29,S1 EMA Bearish Cross,1.0,False,False
NHPC.NS,S1,Power,Named Sector,2019-06-03,2019-07-19,24.850000381469727,23.39999961853028,204,0.6443027831431014,0.0,False,-305.64315563964647,-5.835013040968361,32,S1 EMA Bearish Cross,1.0,False,False
ADANIPOWER.NS,S1,Power,Named Sector,2019-05-31,2019-07-25,10.06999969482422,12.520000457763672,206,0.6221997475888629,0.0,False,500.04661713409405,24.32970046859786,37,Macro Exit (OFF),1.0,False,False
NMDC.NS,S1,Metals & Mining,Named Sector,2019-05-31,2019-07-25,25.954492568969727,28.59349822998047,182,0.8225463245803242,0.0,False,470.3712959785471,10.16781836130306,37,Macro Exit (OFF),1.0,False,False
TATAPOWER.NS,S1,Power,Named Sector,2019-09-23,2019-10-07,67.19999694824219,58.25,132,2.575009762699486,0.0,False,-1197.9589967651355,-13.318448444477646,8,Macro Exit (OFF),1.0,False,False
NATIONALUM.NS,S1,Metals & Mining,Named Sector,2019-09-23,2019-10-07,48.25,43.5,173,1.910143965058523,0.0,False,-837.6227499999986,-9.844559585492227,8,Macro Exit (OFF),1.0,False,False
BAJAJFINSV.NS,S1,Financial Services,Named Sector,2019-09-24,2019-10-07,824.0700073242188,829.5,42,26.43946437710429,0.0,False,158.60975207520096,0.6589237112769832,7,Macro Exit (OFF),1.0,False,False
HINDPETRO.NS,S1,Others,Others,2019-09-25,2019-10-07,190.26666259765625,210.8000030517578,41,9.26244375167387,0.0,False,825.4232253265382,10.791875031477268,6,Macro Exit (OFF),1.0,False,False
IOC.NS,S1,Energy,Named Sector,2019-09-30,2019-10-07,98.26666259765624,99.93333435058594,70,3.826447892538078,0.0,False,102.79302291870226,1.6960703751115829,3,Macro Exit (OFF),1.0,False,False
WIPRO.NS,S1,IT,Named Sector,2019-11-04,2019-11-25,128.3000030517578,121.5250015258789,93,2.586058893446849,0.0,False,-653.3088673324582,-5.280593425353066,13,S1 EMA Bearish Cross,1.0,False,False
TCS.NS,S1,IT,Named Sector,2019-10-30,2019-12-02,2252.800048828125,2060.0,12,51.32942088689307,0.0,False,-2365.3541865234365,-8.558240618310395,21,S1 EMA Bearish Cross,1.0,False,False
DLF.NS,S1,Realty,Named Sector,2019-10-27,2019-12-03,179.8000030517578,207.1,41,8.121962500153504,0.0,False,1103.4369747528099,15.183535308608151,24,Circuit Breaker,1.0,True,True
TATASTEEL.NS,S1,Metals & Mining,Named Sector,2019-11-05,2020-02-25,40.39500045776367,41.900001525878906,110,1.5772685304773246,0.0,False,156.49766727447513,3.7257112292617447,76,S1 EMA Bearish Cross,1.0,False,False
ATGL.NS,S1,Energy,Named Sector,2019-10-30,2020-02-27,146.89999389648438,150.0,45,5.509813196552405,0.0,False,126.13977493286166,2.1102833439871334,82,Macro Exit (OFF),1.0,False,False
PFC.NS,S1,Financial Services,Named Sector,2019-11-05,2020-02-27,89.5199966430664,101.95999908447266,73,2.950849466702622,0.0,False,894.1421385345466,13.896339262619673,78,Macro Exit (OFF),1.0,False,False
