date,portfolio_value
2019-04-03,124188.59781283289
2019-04-04,124160.85104769617
2019-04-05,124635.49356478601
2019-04-08,124647.36856478601
2019-04-09,124745.12894076257
2019-04-10,124613.78775423914
2019-04-11,124759.61441439539
2019-04-12,124901.58664339929
2019-04-15,125097.47061556726
2019-04-16,125324.51828402429
2019-04-18,125147.62869662195
2019-04-22,124399.43771761804
2019-04-23,124511.29147738367
2019-04-24,125020.71365755945
2019-04-25,124859.97476595789
2019-04-26,125258.82400912195
2019-04-30,125246.2873880282
2019-05-02,125011.89389437585
2019-05-03,124464.89468783289
2019-05-06,123771.61825961023
2019-05-07,123192.77920931726
2019-05-08,122502.29266311365
2019-05-09,122605.69419692713
2019-05-10,122638.94886520105
2019-05-13,122053.22239425378
2019-05-14,121994.32624557214
2019-05-15,122378.05750777917
2019-05-16,122475.47032058435
2019-05-17,122903.43852126795
2019-05-20,124222.22117507654
2019-05-21,123838.30746859462
2019-05-22,123847.79905856044
2019-05-23,123706.57664645107
2019-05-24,124556.6079880038
2019-05-27,124496.08717501552
2019-05-28,124668.06910860927
2019-05-29,124282.62828219325
2019-05-30,124790.12022640712
2019-05-31,125337.74537739283
2019-06-03,126046.43788227564
2019-06-04,126009.39414486414
2019-06-06,124595.36357006556
2019-06-07,124325.34923061854
2019-06-10,124856.85518154627
2019-06-11,125154.37804111963
2019-06-12,124680.60530170923
2019-06-13,124392.86477360255
2019-06-14,124108.35630306727
2019-06-17,123149.22223002344
2019-06-18,123181.8614454928
2019-06-19,122610.54362147242
2019-06-20,122368.77074091822
2019-06-21,122177.5669483462
2019-06-24,122970.32931750208
2019-06-25,122979.24298708826
2019-06-26,123483.44394724756
2019-06-27,123546.50760882288
2019-06-28,123271.64818995386
2019-07-01,124278.5699447909
2019-07-02,125412.45992892176
2019-07-03,125659.88684885889
2019-07-04,126095.52814143091
2019-07-05,124987.18949549586
2019-07-08,123732.93156474024
2019-07-09,124429.15780085474
2019-07-10,123140.19500941187
2019-07-11,123190.23630923181
2019-07-12,123364.53975123315
2019-07-15,123383.9839211703
2019-07-16,123833.7193318606
2019-07-17,123926.12401179224
2019-07-18,123362.70682314783
2019-07-19,122593.86686578089
2019-07-22,122814.77998414332
2019-07-23,122901.35378899866
2019-07-24,122174.12936631494
2019-07-25,122068.23120506006
2019-07-26,122136.83352134423
2019-07-29,121786.81343644432
2019-07-30,121651.54727166466
2019-07-31,121741.98161309533
2019-08-01,121386.54930315881
2019-08-02,121754.18278503137
2019-08-05,121438.67775535303
2019-08-06,121729.88344382959
2019-08-07,121704.01004729944
2019-08-08,122054.59266410547
2019-08-09,122164.7766845675
2019-08-13,121035.53218652064
2019-08-14,121482.2292823916
2019-08-16,121595.72191048914
2019-08-19,121757.82633691125
2019-08-20,121299.19838375573
2019-08-21,121150.83210606103
2019-08-22,120507.09416622644
2019-08-23,120911.12063259607
2019-08-26,121676.4921707583
2019-08-27,121552.88114017968
2019-08-28,121295.55586857324
2019-08-29,120958.95110744958
2019-08-30,121763.49875874048
2019-09-03,121153.92656178003
2019-09-04,120711.37540200335
2019-09-05,120877.47453530412
2019-09-06,121114.5719108916
2019-09-09,121606.43378642565
2019-09-11,122038.77750400073
2019-09-12,121728.88946536547
2019-09-13,122650.31567004687
2019-09-16,122356.42672923571
2019-09-17,121594.84733429247
2019-09-18,121794.37174444873
2019-09-19,121112.24960737902
2019-09-20,124108.27708655078
2019-09-23,127406.82442694384
2019-09-24,127734.8689826079
2019-09-25,127604.77200728137
2019-09-26,128025.60048895556
2019-09-27,127367.37259131152
2019-09-30,126778.0872614928
2019-10-01,126633.28971510608
2019-10-03,127015.10543280322
2019-10-04,125872.07052832324
2019-10-07,125133.38086729724
2019-10-09,126144.81804877002
2019-10-10,126515.7857039519
2019-10-11,126534.95771818835
2019-10-14,127297.40731459338
2019-10-15,127499.76194792468
2019-10-16,127482.5859244414
2019-10-17,128161.07471876818
2019-10-18,128923.79485541064
2019-10-22,129108.84744482714
2019-10-23,129481.99750357348
2019-10-24,130185.47360640246
2019-10-25,129932.61038046557
2019-10-27,130509.37175589282
2019-10-29,131119.22940664965
2019-10-30,131097.19079237658
2019-10-31,131501.70595198352
2019-11-01,131213.04261236865
2019-11-04,131748.54089575488
2019-11-05,130966.5076544829
2019-11-06,131217.69353132922
2019-11-07,131660.69255476672
2019-11-08,131432.02376394946
2019-11-11,131830.74897795398
2019-11-13,130616.44876700122
2019-11-14,130678.33414107043
2019-11-15,130681.01242285449
2019-11-18,130153.35099821765
2019-11-19,130233.97791701037
2019-11-20,130738.94332342822
2019-11-21,130027.49498396594
2019-11-22,128794.7087004729
2019-11-25,129308.48901777942
2019-11-26,128968.04215079028
2019-11-27,129692.72307615954
2019-11-28,129800.16911658579
2019-11-29,129964.01413306528
2019-12-02,129583.3232919398
2019-12-03,128853.11722199351
2019-12-04,128807.66916291148
2019-12-05,128332.02157990367
2019-12-06,128429.43819062144
2019-12-09,128685.72925960642
2019-12-10,127696.02054390818
2019-12-11,128394.37384591013
2019-12-12,128338.5047510615
2019-12-13,128653.06741890818
2019-12-16,128445.36226448923
2019-12-17,128642.71720394236
2019-12-18,128674.09835323435
2019-12-19,128984.1380413447
2019-12-20,128945.55036434275
2019-12-23,129174.99889644724
2019-12-24,128693.5871227656
2019-12-26,128774.99206050974
2019-12-27,129132.27370723826
2019-12-30,129008.9053448115
2019-12-31,128727.89333138376
2020-01-01,128789.98865303904
2020-01-02,128596.6597498408
2020-01-03,128327.53993782907
2020-01-06,126960.31118172557
2020-01-07,127077.66488134104
2020-01-08,127341.03637181956
2020-01-09,128066.55447972972
2020-01-10,128267.11229528148
2020-01-13,128615.14303602703
2020-01-14,128596.1785127116
2020-01-15,129357.5722009135
2020-01-16,129844.8837319804
2020-01-17,129896.28809751995
2020-01-20,129935.45151298626
2020-01-21,130134.12761467083
2020-01-22,129753.74963157756
2020-01-23,130930.14672248943
2020-01-24,131957.5994889079
2020-01-27,132870.3201767741
2020-01-28,132428.4573418437
2020-01-29,132554.87666481122
2020-01-30,133135.75423591718
2020-01-31,133555.4173065959
2020-02-03,133347.5210968791
2020-02-04,133396.50372093305
2020-02-05,134130.03930442914
2020-02-06,134225.9976288615
2020-02-07,134487.38378685102
2020-02-10,134540.11739128217
2020-02-11,133949.5774514018
2020-02-12,134160.7893616496
2020-02-13,133867.27025384625
2020-02-14,133458.23686761578
2020-02-17,132883.99050421244
2020-02-18,132813.14113897807
2020-02-19,133885.2168530894
2020-02-20,133444.78277105815
2020-02-24,132236.7225751353
2020-02-25,131873.4715985728
2020-02-26,132070.73955816752
2020-02-27,131287.21407440287
2020-02-28,129656.77365997418
2020-03-02,128307.47698150738
2020-03-03,128844.18250213726
2020-03-04,128341.37131439312
2020-03-05,128810.91591583355
2020-03-06,128529.25815521344
2020-03-09,126771.45409326276
2020-03-11,126718.57329492291
2020-03-12,123804.32733911237
2020-03-13,123774.8950844737
2020-03-16,122674.96687341413
2020-03-17,123018.9445955821
2020-03-18,121774.630840211
2020-03-19,121345.93613806256
2020-03-20,121964.94319897564
2020-03-23,121539.9718464976
2020-03-24,121499.65708819682
2020-03-25,121186.68244830424
