Ticker,Date,Open,High,Low,Close,Adj Close,Volume
ICICIGI.NS,2017-09-27,651.0999755859375,694.0,638.6500244140625,681.2000122070312,647.1016235351562,34610637
ICICIGI.NS,2017-09-28,671.1500244140625,689.9500122070312,660.0499877929688,685.9000244140625,651.5664672851562,4535542
ICICIGI.NS,2017-09-29,685.0,687.7000122070312,677.6500244140625,680.2000122070312,646.1516723632812,1367676
ICICIGI.NS,2017-10-03,677.0999755859375,688.4500122070312,674.0999755859375,684.5,650.2365112304688,1752630
ICICIGI.NS,2017-10-04,681.5,686.8499755859375,679.75,681.7000122070312,647.5767822265625,545357
ICICIGI.NS,2017-10-05,676.0999755859375,680.9500122070312,665.1500244140625,666.2000122070312,632.8524169921875,486144
ICICIGI.NS,2017-10-06,665.0,680.5,663.0,680.0,645.9617309570312,568793
ICICIGI.NS,2017-10-09,670.0,686.0,670.0,683.9500122070312,649.7140502929688,647645
ICICIGI.NS,2017-10-10,680.0,690.0,680.0,686.4500122070312,652.0889282226562,750266
ICICIGI.NS,2017-10-11,683.5999755859375,689.9000244140625,683.5999755859375,687.4500122070312,653.0387573242188,351011
ICICIGI.NS,2017-10-12,682.2000122070312,702.0,682.2000122070312,700.3499755859375,665.2931518554688,938808
ICICIGI.NS,2017-10-13,693.2000122070312,701.0,693.2000122070312,695.0499877929688,660.258544921875,239411
ICICIGI.NS,2017-10-16,691.5499877929688,697.5,674.25,696.1500244140625,661.3034057617188,237478
ICICIGI.NS,2017-10-17,695.0,719.9000244140625,690.2000122070312,718.25,682.2970581054688,962237
ICICIGI.NS,2017-10-18,711.25,720.7999877929688,703.7999877929688,715.25,679.4473876953125,338460
ICICIGI.NS,2017-10-19,709.5999755859375,723.0,708.0499877929688,722.2000122070312,686.04931640625,154703
ICICIGI.NS,2017-10-23,710.0,715.0,690.0,693.0999755859375,658.4059448242188,450439
ICICIGI.NS,2017-10-24,693.1500244140625,705.0,685.2999877929688,696.2000122070312,661.3508911132812,643340
ICICIGI.NS,2017-10-25,696.2000122070312,699.9500122070312,675.5499877929688,683.2999877929688,649.0965576171875,1108214
ICICIGI.NS,2017-10-26,679.0999755859375,690.0,679.0999755859375,684.9500122070312,651.3790283203125,221326
ICICIGI.NS,2017-10-27,682.0,685.0,679.0499877929688,682.9000244140625,649.4295043945312,342918
ICICIGI.NS,2017-10-30,679.9000244140625,686.0,675.75,680.2000122070312,646.8616943359375,287901
ICICIGI.NS,2017-10-31,675.1500244140625,689.0,674.5,677.0,643.8185424804688,949376
ICICIGI.NS,2017-11-01,677.0,686.0,676.9000244140625,680.5999755859375,647.2421875,200249
ICICIGI.NS,2017-11-02,675.1500244140625,689.0,675.0,681.0,647.6224975585938,234604
ICICIGI.NS,2017-11-03,681.0,689.5,671.0,674.5999755859375,641.5362548828125,302434
ICICIGI.NS,2017-11-06,671.0,684.25,671.0,681.1500244140625,647.7652587890625,186130
ICICIGI.NS,2017-11-07,680.0,682.9500122070312,679.2000122070312,680.2999877929688,646.9569091796875,171495
ICICIGI.NS,2017-11-08,674.0999755859375,682.5,674.0999755859375,678.7999877929688,645.5303955078125,105538
ICICIGI.NS,2017-11-09,675.2999877929688,681.0,667.6500244140625,678.7999877929688,645.5303955078125,120713
ICICIGI.NS,2017-11-10,670.0,680.9500122070312,670.0,680.2999877929688,646.9569091796875,114509
ICICIGI.NS,2017-11-13,680.5,687.0,676.2000122070312,685.4500122070312,651.8543090820312,274626
ICICIGI.NS,2017-11-14,676.0,690.0,676.0,686.0,652.3775024414062,208105
ICICIGI.NS,2017-11-15,677.0999755859375,688.0,677.0999755859375,686.4000244140625,652.7578125,439900
ICICIGI.NS,2017-11-16,682.5,685.9500122070312,670.0,677.75,644.5318603515625,164254
ICICIGI.NS,2017-11-17,681.0,689.0,676.25,685.5999755859375,651.9971923828125,212775
ICICIGI.NS,2017-11-20,683.0,692.0,680.25,689.4500122070312,655.6585083007812,189081
ICICIGI.NS,2017-11-21,684.5,707.9000244140625,684.5,699.0499877929688,664.787841796875,337085
ICICIGI.NS,2017-11-22,696.0,701.0,690.0,695.9000244140625,661.792236328125,68032
ICICIGI.NS,2017-11-23,694.0,708.0,685.9500122070312,701.0,666.6422729492188,91465
ICICIGI.NS,2017-11-24,693.0,702.0,693.0,700.0999755859375,665.7865600585938,163475
ICICIGI.NS,2017-11-27,692.5999755859375,703.0,692.5999755859375,700.5999755859375,666.2618408203125,66789
ICICIGI.NS,2017-11-28,695.0499877929688,713.5,695.0499877929688,706.0499877929688,671.4448852539062,229161
ICICIGI.NS,2017-11-29,700.5,726.0499877929688,697.0999755859375,718.9500122070312,683.7125244140625,405626
ICICIGI.NS,2017-11-30,711.2000122070312,717.4000244140625,706.0999755859375,714.3499755859375,679.337890625,73339
ICICIGI.NS,2017-12-01,710.0,723.5,710.0,719.9500122070312,684.6634521484375,143549
ICICIGI.NS,2017-12-04,712.0,724.5,712.0,720.75,685.4244384765625,120194
ICICIGI.NS,2017-12-05,715.2999877929688,729.9500122070312,708.0999755859375,727.3499755859375,691.7008666992188,157420
ICICIGI.NS,2017-12-06,725.0,729.0,715.1500244140625,726.6500244140625,691.0353393554688,101857
ICICIGI.NS,2017-12-07,726.0,745.0,718.5,735.1500244140625,699.1184692382812,174841
ICICIGI.NS,2017-12-08,731.0,769.0,731.0,765.75,728.21875,727030
ICICIGI.NS,2017-12-11,762.0,770.0,750.0,764.7000122070312,727.22021484375,157528
ICICIGI.NS,2017-12-12,762.0,790.9500122070312,762.0,784.2999877929688,745.8595581054688,261948
ICICIGI.NS,2017-12-13,790.0,790.0,768.6500244140625,775.0999755859375,737.1104125976562,140986
ICICIGI.NS,2017-12-14,772.0,781.0,772.0,777.1500244140625,739.06005859375,305401
ICICIGI.NS,2017-12-15,778.0,794.7000122070312,777.0999755859375,790.7999877929688,752.0408935546875,179103
ICICIGI.NS,2017-12-18,780.7999877929688,802.0,750.0499877929688,800.0,760.7902221679688,325541
ICICIGI.NS,2017-12-19,795.0,810.0,785.5,796.2999877929688,757.271484375,105430
ICICIGI.NS,2017-12-20,790.5,797.6500244140625,771.4000244140625,776.2999877929688,738.2515258789062,110134
ICICIGI.NS,2017-12-21,778.0,785.0,765.0,775.2000122070312,737.2056274414062,160212
ICICIGI.NS,2017-12-22,775.0,788.0,768.0,777.3499755859375,739.2501220703125,1273767
ICICIGI.NS,2017-12-26,773.1500244140625,789.5999755859375,773.1500244140625,786.4000244140625,747.8565673828125,209738
ICICIGI.NS,2017-12-27,786.0,790.0,775.5499877929688,781.25,742.9590454101562,124036
ICICIGI.NS,2017-12-28,776.2000122070312,795.0,776.2000122070312,792.25,753.4200439453125,73414
ICICIGI.NS,2017-12-29,792.0,795.7999877929688,765.5499877929688,775.5,737.4908447265625,101722
ICICIGI.NS,2018-01-01,775.0,798.0,775.0,795.5,756.5106811523438,161859
ICICIGI.NS,2018-01-02,787.0999755859375,805.0,775.0,800.0499877929688,760.837646484375,221601
ICICIGI.NS,2018-01-03,796.0,804.0,786.2000122070312,800.2999877929688,761.0753173828125,61608
ICICIGI.NS,2018-01-04,800.0499877929688,809.5,793.6500244140625,807.4500122070312,767.8748779296875,76967
ICICIGI.NS,2018-01-05,802.0999755859375,824.9500122070312,801.7999877929688,822.0499877929688,781.7593994140625,93994
ICICIGI.NS,2018-01-08,822.0,850.0,815.0499877929688,847.9500122070312,806.3899536132812,391458
ICICIGI.NS,2018-01-09,839.0,839.0,776.0,785.5999755859375,747.0958862304688,600903
ICICIGI.NS,2018-01-10,777.0,794.7999877929688,777.0,778.0,739.8682861328125,156240
ICICIGI.NS,2018-01-11,780.0,798.0,777.6500244140625,790.25,751.5180053710938,118785
ICICIGI.NS,2018-01-12,793.8499755859375,798.8499755859375,780.2999877929688,790.2999877929688,751.5654907226562,130779
ICICIGI.NS,2018-01-15,788.4500122070312,800.0499877929688,770.0999755859375,788.75,750.0913696289062,139302
ICICIGI.NS,2018-01-16,800.0,844.7999877929688,790.0,811.2000122070312,771.4411010742188,1216523
ICICIGI.NS,2018-01-17,815.25,872.0,815.25,850.0499877929688,808.3870849609375,1536781
ICICIGI.NS,2018-01-18,849.0,864.4500122070312,830.0999755859375,843.5,802.1580200195312,504528
ICICIGI.NS,2018-01-19,835.25,837.5,815.0,827.5999755859375,787.037353515625,110733
ICICIGI.NS,2018-01-22,822.0499877929688,857.8499755859375,816.0,853.5999755859375,811.7630004882812,269449
ICICIGI.NS,2018-01-23,849.0,852.1500244140625,826.0,831.4500122070312,790.698486328125,231215
ICICIGI.NS,2018-01-24,830.0,843.0,825.0,836.6500244140625,795.6438598632812,86293
ICICIGI.NS,2018-01-25,825.5,839.9000244140625,815.0,828.8499755859375,788.2260131835938,59682
ICICIGI.NS,2018-01-29,822.5999755859375,850.0,816.0999755859375,823.9000244140625,783.5185546875,119794
ICICIGI.NS,2018-01-30,824.0,825.5,791.0,803.0499877929688,763.6905517578125,242129
ICICIGI.NS,2018-01-31,795.0999755859375,805.0,783.0999755859375,786.9000244140625,748.3322143554688,255762
ICICIGI.NS,2018-02-01,788.0,839.0,788.0,833.6500244140625,792.790771484375,1190501
